transaction_id,customer_id,category_id,transaction_date,amount,currency,merchant,channel,amount_gbp,year,month,month_name,quarter,day_of_week
TXN0009864,CUST00340,CAT06,2026-03-21,80.99,GBP,National Rail,Card Payment,80.99,2026,3,March,1,Saturday
TXN0008538,CUST00161,CAT04,2025-10-31,53.82,GBP,PlayStation Store,Mobile App,53.82,2025,10,October,4,Friday
TXN0005841,CUST00141,CAT08,2025-05-13,172.78,GBP,ASOS,Card Payment,172.78,2025,5,May,2,Tuesday
TXN0004025,CUST00188,CAT09,2025-07-23,102.6,GBP,Bupa,Mobile App,102.6,2025,7,July,3,Wednesday
TXN0004554,CUST00423,CAT04,2025-12-05,53.74,GBP,Disney+,Branch,53.74,2025,12,December,4,Friday
TXN0007721,CUST00282,CAT08,2025-06-02,226.08,GBP,ASOS,Online Banking,226.08,2025,6,June,2,Monday
TXN0002151,CUST00425,CAT02,2025-12-22,103.75,GBP,British Gas,Online Banking,103.75,2025,12,December,4,Monday
TXN0004246,CUST00174,CAT04,2026-02-22,56.41,GBP,PlayStation Store,Online Banking,56.41,2026,2,February,1,Sunday
TXN0009847,CUST00370,CAT02,2025-09-19,216.55,GBP,Thames Water,Card Payment,216.55,2025,9,September,3,Friday
TXN0007175,CUST00262,CAT05,2026-03-26,104.55,GBP,easyJet,Card Payment,104.55,2026,3,March,1,Thursday
TXN0005280,CUST00428,CAT03,2025-07-01,30.73,GBP,Pret A Manger,Online Banking,30.73,2025,7,July,3,Tuesday
TXN0004499,CUST00019,CAT06,2025-09-08,27.61,GBP,National Rail,Card Payment,27.61,2025,9,September,3,Monday
TXN0009564,CUST00147,CAT08,2026-04-26,218.27,GBP,Amazon,Mobile App,218.27,2026,4,April,2,Sunday
TXN0006182,CUST00020,CAT05,2025-12-16,191.79,GBP,Airbnb,Mobile App,191.79,2025,12,December,4,Tuesday
TXN0003283,CUST00009,CAT02,2025-12-21,218.09,USD,Virgin Media,Mobile App,249.34,2025,12,December,4,Sunday
TXN0011056,CUST00027,CAT08,2025-10-27,145.08,GBP,IKEA,Mobile App,145.08,2025,10,October,4,Monday
TXN0006663,CUST00179,CAT07,2026-05-18,20.6,GBP,The Times,Mobile App,20.6,2026,5,May,2,Monday
TXN0004920,CUST00046,CAT03,2025-06-20,30.41,GBP,Just Eat,Card Payment,30.41,2025,6,June,2,Friday
TXN0005991,CUST00246,CAT06,2025-01-12,3.3,GBP,TfL,Mobile App,3.3,2025,1,January,1,Sunday
TXN0011229,CUST00048,CAT08,2025-11-02,114.15,GBP,ASOS,Mobile App,114.15,2025,11,November,4,Sunday
TXN0010619,CUST00324,CAT01,2025-08-14,20.47,GBP,Tesco,ATM,20.47,2025,8,August,3,Thursday
TXN0005782,CUST00417,CAT09,2026-06-21,63.75,GBP,Local Pharmacy,Branch,63.75,2026,6,June,2,Sunday
TXN0002251,CUST00194,CAT05,2025-01-11,102.27,GBP,Trainline,Card Payment,102.27,2025,1,January,1,Saturday
TXN0008442,CUST00059,CAT07,2026-02-10,14.31,GBP,The Times,Mobile App,14.31,2026,2,February,1,Tuesday
TXN0007699,CUST00223,CAT08,2025-04-18,144.15,GBP,John Lewis,Card Payment,144.15,2025,4,April,2,Friday
TXN0001663,CUST00288,CAT02,2025-08-11,232.27,GBP,EE,Mobile App,232.27,2025,8,August,3,Monday
TXN0001594,CUST00318,CAT01,2025-06-08,16.97,GBP,Sainsbury's,ATM,16.97,2025,6,June,2,Sunday
TXN0005011,CUST00255,CAT04,2025-11-14,14.1,GBP,Netflix,Mobile App,14.1,2025,11,November,4,Friday
TXN0002583,CUST00419,CAT04,2026-06-28,32.67,GBP,PlayStation Store,Mobile App,32.67,2026,6,June,2,Sunday
TXN0006674,CUST00327,CAT07,2025-11-08,7.85,GBP,The Times,Mobile App,7.85,2025,11,November,4,Saturday
TXN0000361,CUST00299,CAT10,2025-03-08,197.14,GBP,Direct Debit,Card Payment,197.14,2025,3,March,1,Saturday
TXN0006339,CUST00149,CAT05,2026-03-06,384.75,GBP,easyJet,Mobile App,384.75,2026,3,March,1,Friday
TXN0008217,CUST00415,CAT02,2026-04-30,153.82,GBP,Virgin Media,Card Payment,153.82,2026,4,April,2,Thursday
TXN0010486,CUST00361,CAT04,2026-05-14,51.68,USD,Netflix,Online Banking,59.09,2026,5,May,2,Thursday
TXN0010641,CUST00074,CAT10,2025-04-19,288.08,GBP,Cash Withdrawal,Mobile App,288.08,2025,4,April,2,Saturday
TXN0008804,CUST00112,CAT09,2026-06-20,148.84,GBP,Bupa,Branch,148.84,2026,6,June,2,Saturday
TXN0009550,CUST00313,CAT07,2025-07-10,47.95,GBP,The Times,Branch,47.95,2025,7,July,3,Thursday
TXN0004149,CUST00115,CAT05,2025-11-08,591.28,GBP,easyJet,Branch,591.28,2025,11,November,4,Saturday
TXN0000034,CUST00004,CAT04,2025-09-19,57.19,GBP,Spotify,Card Payment,57.19,2025,9,September,3,Friday
TXN0007697,CUST00031,CAT06,2025-04-01,42.61,GBP,TfL,Card Payment,42.61,2025,4,April,2,Tuesday
TXN0002311,CUST00251,CAT05,2025-03-28,420.71,GBP,Airbnb,Mobile App,420.71,2025,3,March,1,Friday
TXN0007999,CUST00332,CAT06,2025-04-12,91.03,GBP,TfL,Card Payment,91.03,2025,4,April,2,Saturday
TXN0009391,CUST00113,CAT08,2025-12-27,380.15,GBP,Argos,Online Banking,380.15,2025,12,December,4,Saturday
TXN0011455,CUST00023,CAT09,2025-10-05,147.96,GBP,Bupa,Card Payment,147.96,2025,10,October,4,Sunday
TXN0008537,CUST00424,CAT02,2025-11-01,59.98,GBP,EDF Energy,Mobile App,59.98,2025,11,November,4,Saturday
TXN0000103,CUST00197,CAT10,2026-01-15,160.61,GBP,Cash Withdrawal,Online Banking,160.61,2026,1,January,1,Thursday
TXN0003529,CUST00455,CAT01,2025-06-20,116.29,GBP,Aldi,Branch,116.29,2025,6,June,2,Friday
TXN0010480,CUST00453,CAT01,2026-05-21,45.88,GBP,Waitrose,Mobile App,45.88,2026,5,May,2,Thursday
TXN0008575,CUST00101,CAT06,2025-01-30,86.38,USD,Uber,Card Payment,98.76,2025,1,January,1,Thursday
TXN0011890,CUST00091,CAT07,2025-06-07,22.91,GBP,Gym Membership,Card Payment,22.91,2025,6,June,2,Saturday
TXN0004491,CUST00438,CAT09,2025-08-25,42.87,GBP,Boots,Mobile App,42.87,2025,8,August,3,Monday
TXN0003147,CUST00277,CAT06,2025-11-13,89.74,GBP,Shell,Mobile App,89.74,2025,11,November,4,Thursday
TXN0007681,CUST00403,CAT01,2026-01-01,112.82,GBP,Sainsbury's,Online Banking,112.82,2026,1,January,1,Thursday
TXN0011079,CUST00253,CAT02,2026-04-01,58.89,GBP,EDF Energy,Mobile App,58.89,2026,4,April,2,Wednesday
TXN0002145,CUST00248,CAT06,2026-02-20,48.17,GBP,Uber,Branch,48.17,2026,2,February,1,Friday
TXN0004895,CUST00110,CAT05,2025-04-15,327.84,GBP,Booking.com,Mobile App,327.84,2025,4,April,2,Tuesday
TXN0001571,CUST00332,CAT07,2026-01-07,31.4,GBP,Apple,Mobile App,31.4,2026,1,January,1,Wednesday
TXN0010336,CUST00257,CAT03,2026-03-16,63.98,GBP,Deliveroo,Card Payment,63.98,2026,3,March,1,Monday
TXN0002577,CUST00396,CAT09,2026-06-02,146.95,GBP,Superdrug,Mobile App,146.95,2026,6,June,2,Tuesday
TXN0007857,CUST00146,CAT08,2025-10-26,170.1,GBP,Argos,Card Payment,170.1,2025,10,October,4,Sunday
TXN0000539,CUST00332,CAT02,2025-02-08,129.12,GBP,EDF Energy,Mobile App,129.12,2025,2,February,1,Saturday
TXN0002240,CUST00158,CAT10,2025-02-19,123.56,GBP,Misc,Online Banking,123.56,2025,2,February,1,Wednesday
TXN0008729,CUST00427,CAT10,2026-02-20,181.2,GBP,Bank Transfer,Card Payment,181.2,2026,2,February,1,Friday
TXN0010732,CUST00241,CAT07,2025-07-03,43.36,GBP,The Times,Card Payment,43.36,2025,7,July,3,Thursday
TXN0009988,CUST00281,CAT02,2026-04-07,94.55,GBP,Thames Water,Mobile App,94.55,2026,4,April,2,Tuesday
TXN0000938,CUST00318,CAT06,2026-01-08,91.6,GBP,TfL,Online Banking,91.6,2026,1,January,1,Thursday
TXN0000840,CUST00079,CAT05,2025-01-17,516.84,GBP,Trainline,Mobile App,516.84,2025,1,January,1,Friday
TXN0003947,CUST00335,CAT08,2025-03-10,268.07,GBP,Argos,Mobile App,268.07,2025,3,March,1,Monday
TXN0004439,CUST00104,CAT04,2025-02-12,59.59,GBP,Cineworld,Mobile App,59.59,2025,2,February,1,Wednesday
TXN0010713,CUST00051,CAT02,2025-05-15,236.84,GBP,EE,Mobile App,236.84,2025,5,May,2,Thursday
TXN0005380,CUST00116,CAT07,2026-01-24,15.72,GBP,LinkedIn Premium,Online Banking,15.72,2026,1,January,1,Saturday
TXN0004413,CUST00368,CAT07,2025-01-13,35.17,GBP,The Times,Mobile App,35.17,2025,1,January,1,Monday
TXN0007541,CUST00460,CAT01,2026-04-25,27.07,GBP,Tesco,Mobile App,27.07,2026,4,April,2,Saturday
TXN0004784,CUST00375,CAT01,2025-09-22,38.51,GBP,Sainsbury's,Card Payment,38.51,2025,9,September,3,Monday
TXN0002304,CUST00463,CAT01,2025-09-02,38.75,GBP,Waitrose,Mobile App,38.75,2025,9,September,3,Tuesday
TXN0010919,CUST00038,CAT03,2025-09-19,50.69,GBP,Costa Coffee,Card Payment,50.69,2025,9,September,3,Friday
TXN0006225,CUST00447,CAT03,2025-09-29,12.94,GBP,Just Eat,Mobile App,12.94,2025,9,September,3,Monday
TXN0003350,CUST00155,CAT04,2026-02-10,18.28,GBP,Disney+,ATM,18.28,2026,2,February,1,Tuesday
TXN0004036,CUST00203,CAT09,2025-07-10,148.32,GBP,Boots,Mobile App,148.32,2025,7,July,3,Thursday
TXN0005485,CUST00059,CAT05,2025-10-21,563.55,GBP,easyJet,Mobile App,563.55,2025,10,October,4,Tuesday
TXN0002983,CUST00268,CAT09,2026-06-04,107.21,GBP,Superdrug,Online Banking,107.21,2026,6,June,2,Thursday
TXN0011729,CUST00328,CAT10,2026-01-30,67.89,GBP,Cash Withdrawal,Online Banking,67.89,2026,1,January,1,Friday
TXN0008789,CUST00386,CAT04,2025-09-23,9.83,GBP,Disney+,Online Banking,9.83,2025,9,September,3,Tuesday
TXN0006065,CUST00172,CAT01,2026-03-26,32.41,GBP,Sainsbury's,Online Banking,32.41,2026,3,March,1,Thursday
TXN0011292,CUST00066,CAT10,2026-01-22,162.38,GBP,Cash Withdrawal,Card Payment,162.38,2026,1,January,1,Thursday
TXN0002716,CUST00151,CAT04,2025-11-12,21.49,GBP,Netflix,Branch,21.49,2025,11,November,4,Wednesday
TXN0011275,CUST00090,CAT03,2025-11-26,15.41,GBP,Deliveroo,Branch,15.41,2025,11,November,4,Wednesday
TXN0011325,CUST00475,CAT09,2026-02-27,142.05,GBP,Boots,Card Payment,142.05,2026,2,February,1,Friday
TXN0011560,CUST00289,CAT01,2026-04-14,102.59,GBP,Waitrose,Mobile App,102.59,2026,4,April,2,Tuesday
TXN0001784,CUST00054,CAT01,2026-03-18,78.28,GBP,Waitrose,Online Banking,78.28,2026,3,March,1,Wednesday
TXN0000358,CUST00438,CAT08,2026-04-19,238.45,GBP,IKEA,ATM,238.45,2026,4,April,2,Sunday
TXN0009283,CUST00455,CAT06,2026-03-05,72.71,GBP,Uber,Mobile App,72.71,2026,3,March,1,Thursday
TXN0003920,CUST00461,CAT01,2025-10-30,97.62,GBP,Tesco,Mobile App,97.62,2025,10,October,4,Thursday
TXN0005906,CUST00064,CAT10,2025-12-03,313.36,GBP,Fee,ATM,313.36,2025,12,December,4,Wednesday
TXN0007170,CUST00145,CAT03,2025-07-22,23.13,GBP,Nando's,Mobile App,23.13,2025,7,July,3,Tuesday
TXN0010409,CUST00032,CAT07,2025-05-27,32.46,GBP,Gym Membership,Card Payment,32.46,2025,5,May,2,Tuesday
TXN0000748,CUST00486,CAT02,2025-01-31,149.58,GBP,EDF Energy,Mobile App,149.58,2025,1,January,1,Friday
TXN0000725,CUST00179,CAT04,2025-11-09,36.6,GBP,Spotify,Mobile App,36.6,2025,11,November,4,Sunday
TXN0002255,CUST00146,CAT09,2025-04-22,132.45,GBP,Bupa,Mobile App,132.45,2025,4,April,2,Tuesday
TXN0006854,CUST00422,CAT07,2025-08-27,40.16,GBP,Gym Membership,Online Banking,40.16,2025,8,August,3,Wednesday
TXN0004852,CUST00290,CAT04,2025-03-04,25.99,GBP,Spotify,ATM,25.99,2025,3,March,1,Tuesday
TXN0002146,CUST00232,CAT04,2025-05-01,50.19,GBP,Disney+,Branch,50.19,2025,5,May,2,Thursday
TXN0009166,CUST00169,CAT10,2025-08-31,411.13,GBP,Direct Debit,Mobile App,411.13,2025,8,August,3,Sunday
TXN0004124,CUST00370,CAT09,2025-06-19,135.54,GBP,Local Pharmacy,ATM,135.54,2025,6,June,2,Thursday
TXN0010438,CUST00077,CAT06,2026-05-27,51.07,GBP,Shell,Card Payment,51.07,2026,5,May,2,Wednesday
TXN0010379,CUST00043,CAT08,2026-04-21,327.47,GBP,ASOS,Branch,327.47,2026,4,April,2,Tuesday
TXN0001985,CUST00146,CAT05,2025-09-25,132.78,GBP,Booking.com,ATM,132.78,2025,9,September,3,Thursday
TXN0011804,CUST00365,CAT09,2025-06-21,149.01,GBP,Superdrug,Online Banking,149.01,2025,6,June,2,Saturday
TXN0008252,CUST00102,CAT09,2025-12-23,146.88,GBP,Local Pharmacy,Card Payment,146.88,2025,12,December,4,Tuesday
TXN0005493,CUST00238,CAT04,2025-05-25,36.25,GBP,Netflix,Online Banking,36.25,2025,5,May,2,Sunday
TXN0008773,CUST00377,CAT06,2026-03-13,56.51,GBP,TfL,Card Payment,56.51,2026,3,March,1,Friday
TXN0003657,CUST00385,CAT06,2025-09-22,35.36,GBP,Uber,Card Payment,35.36,2025,9,September,3,Monday
TXN0006780,CUST00335,CAT03,2026-01-11,9.11,GBP,Deliveroo,Mobile App,9.11,2026,1,January,1,Sunday
TXN0000334,CUST00131,CAT02,2026-06-06,55.54,GBP,Virgin Media,ATM,55.54,2026,6,June,2,Saturday
TXN0010159,CUST00293,CAT02,2025-05-13,228.31,GBP,Thames Water,Mobile App,228.31,2025,5,May,2,Tuesday
TXN0005710,CUST00426,CAT02,2025-05-15,229.54,GBP,Virgin Media,Mobile App,229.54,2025,5,May,2,Thursday
TXN0006144,CUST00467,CAT10,2025-09-21,438.59,GBP,Direct Debit,Mobile App,438.59,2025,9,September,3,Sunday
TXN0010070,CUST00490,CAT05,2025-07-10,718.42,GBP,Booking.com,Mobile App,718.42,2025,7,July,3,Thursday
TXN0007371,CUST00152,CAT09,2025-01-20,102.76,GBP,Local Pharmacy,Mobile App,102.76,2025,1,January,1,Monday
TXN0001702,CUST00362,CAT10,2026-05-31,219.09,GBP,Direct Debit,ATM,219.09,2026,5,May,2,Sunday
TXN0008114,CUST00231,CAT10,2025-08-19,333.36,GBP,Cash Withdrawal,Card Payment,333.36,2025,8,August,3,Tuesday
TXN0003525,CUST00054,CAT02,2025-08-03,66.85,GBP,EDF Energy,ATM,66.85,2025,8,August,3,Sunday
TXN0007338,CUST00374,CAT09,2025-06-19,43.93,GBP,Bupa,Online Banking,43.93,2025,6,June,2,Thursday
TXN0004113,CUST00347,CAT01,2025-02-16,12.98,GBP,ASDA,Online Banking,12.98,2025,2,February,1,Sunday
TXN0001359,CUST00370,CAT04,2025-11-07,20.23,GBP,Cineworld,Online Banking,20.23,2025,11,November,4,Friday
TXN0002272,CUST00467,CAT04,2026-04-11,26.15,GBP,Disney+,Online Banking,26.15,2026,4,April,2,Saturday
TXN0009273,CUST00296,CAT07,2025-07-07,34.87,GBP,Apple,ATM,34.87,2025,7,July,3,Monday
TXN0005362,CUST00241,CAT08,2026-03-29,98.63,GBP,IKEA,Card Payment,98.63,2026,3,March,1,Sunday
TXN0006836,CUST00054,CAT03,2025-07-17,16.74,GBP,Deliveroo,Online Banking,16.74,2025,7,July,3,Thursday
TXN0000291,CUST00417,CAT04,2025-06-22,6.68,GBP,Netflix,Online Banking,6.68,2025,6,June,2,Sunday
TXN0011802,CUST00313,CAT10,2025-11-20,185.0,GBP,Cash Withdrawal,Online Banking,185.0,2025,11,November,4,Thursday
TXN0001262,CUST00030,CAT04,2025-02-25,48.87,GBP,PlayStation Store,Card Payment,48.87,2025,2,February,1,Tuesday
TXN0008687,CUST00112,CAT07,2025-04-16,19.2,GBP,Gym Membership,Online Banking,19.2,2025,4,April,2,Wednesday
TXN0000968,CUST00484,CAT01,2026-03-14,39.17,GBP,ASDA,Mobile App,39.17,2026,3,March,1,Saturday
TXN0011792,CUST00145,CAT04,2026-06-06,5.31,GBP,Spotify,Branch,5.31,2026,6,June,2,Saturday
TXN0008465,CUST00283,CAT03,2025-09-14,79.67,GBP,Costa Coffee,Mobile App,79.67,2025,9,September,3,Sunday
TXN0005080,CUST00168,CAT02,2026-01-01,124.41,GBP,British Gas,Online Banking,124.41,2026,1,January,1,Thursday
TXN0004418,CUST00217,CAT08,2026-06-06,19.36,GBP,IKEA,Mobile App,19.36,2026,6,June,2,Saturday
TXN0005482,CUST00181,CAT08,2026-01-15,124.63,GBP,ASOS,Online Banking,124.63,2026,1,January,1,Thursday
TXN0000071,CUST00448,CAT06,2026-06-13,77.68,GBP,National Rail,Card Payment,77.68,2026,6,June,2,Saturday
TXN0010191,CUST00131,CAT09,2025-06-20,96.41,GBP,Specsavers,Branch,96.41,2025,6,June,2,Friday
TXN0007357,CUST00434,CAT04,2025-01-12,59.17,GBP,Spotify,ATM,59.17,2025,1,January,1,Sunday
TXN0006827,CUST00429,CAT06,2026-04-23,21.33,GBP,TfL,Online Banking,21.33,2026,4,April,2,Thursday
TXN0008411,CUST00030,CAT09,2025-04-24,70.03,GBP,Local Pharmacy,Card Payment,70.03,2025,4,April,2,Thursday
TXN0009418,CUST00244,CAT07,2025-04-01,16.9,GBP,LinkedIn Premium,Mobile App,16.9,2025,4,April,2,Tuesday
TXN0001644,CUST00212,CAT02,2026-03-06,167.19,GBP,EE,Card Payment,167.19,2026,3,March,1,Friday
TXN0002866,CUST00404,CAT10,2025-05-02,292.14,GBP,Direct Debit,Mobile App,292.14,2025,5,May,2,Friday
TXN0011854,CUST00442,CAT06,2025-06-20,76.25,GBP,Uber,Online Banking,76.25,2025,6,June,2,Friday
TXN0003884,CUST00435,CAT01,2025-05-01,30.35,GBP,ASDA,Online Banking,30.35,2025,5,May,2,Thursday
TXN0011580,CUST00496,CAT05,2026-05-31,654.49,GBP,Trainline,Card Payment,654.49,2026,5,May,2,Sunday
TXN0001079,CUST00465,CAT02,2025-06-22,78.02,GBP,EE,Mobile App,78.02,2025,6,June,2,Sunday
TXN0010357,CUST00313,CAT08,2026-06-26,316.61,GBP,John Lewis,Card Payment,316.61,2026,6,June,2,Friday
TXN0003422,CUST00030,CAT04,2025-06-22,39.31,GBP,Disney+,Online Banking,39.31,2025,6,June,2,Sunday
TXN0002999,CUST00423,CAT07,2026-05-30,18.05,GBP,Gym Membership,Online Banking,18.05,2026,5,May,2,Saturday
TXN0001158,CUST00391,CAT09,2026-01-08,132.73,GBP,Local Pharmacy,ATM,132.73,2026,1,January,1,Thursday
TXN0006086,CUST00146,CAT07,2025-05-07,25.6,GBP,Apple,Mobile App,25.6,2025,5,May,2,Wednesday
TXN0010799,CUST00500,CAT10,2025-01-01,383.01,GBP,Misc,Online Banking,383.01,2025,1,January,1,Wednesday
TXN0001237,CUST00452,CAT09,2026-06-30,130.33,GBP,Bupa,Mobile App,130.33,2026,6,June,2,Tuesday
TXN0008338,CUST00058,CAT06,2025-08-28,49.66,GBP,Uber,Card Payment,49.66,2025,8,August,3,Thursday
TXN0002128,CUST00317,CAT07,2026-06-16,12.47,GBP,Apple,Mobile App,12.47,2026,6,June,2,Tuesday
TXN0007387,CUST00443,CAT08,2025-10-13,46.95,GBP,John Lewis,Mobile App,46.95,2025,10,October,4,Monday
TXN0009084,CUST00026,CAT06,2025-12-03,75.98,GBP,BP,Card Payment,75.98,2025,12,December,4,Wednesday
TXN0000386,CUST00328,CAT10,2025-03-21,402.72,GBP,Cash Withdrawal,Card Payment,402.72,2025,3,March,1,Friday
TXN0004924,CUST00232,CAT05,2025-08-08,708.29,GBP,Airbnb,Mobile App,708.29,2025,8,August,3,Friday
TXN0004342,CUST00072,CAT06,2025-07-19,6.74,GBP,Uber,Branch,6.74,2025,7,July,3,Saturday
TXN0005965,CUST00463,CAT01,2025-10-04,60.65,GBP,Sainsbury's,Online Banking,60.65,2025,10,October,4,Saturday
TXN0004216,CUST00050,CAT01,2025-11-24,99.31,GBP,Aldi,ATM,99.31,2025,11,November,4,Monday
TXN0007079,CUST00328,CAT03,2026-06-12,46.75,GBP,Deliveroo,Mobile App,46.75,2026,6,June,2,Friday
TXN0003194,CUST00374,CAT10,2026-04-27,166.74,GBP,Direct Debit,Online Banking,166.74,2026,4,April,2,Monday
TXN0003563,CUST00387,CAT06,2025-12-03,7.58,GBP,TfL,Card Payment,7.58,2025,12,December,4,Wednesday
TXN0005027,CUST00118,CAT03,2026-06-29,24.42,GBP,Pret A Manger,Online Banking,24.42,2026,6,June,2,Monday
TXN0011076,CUST00345,CAT10,2026-06-09,267.9,GBP,Misc,Branch,267.9,2026,6,June,2,Tuesday
TXN0007509,CUST00088,CAT01,2025-10-21,74.77,GBP,ASDA,Online Banking,74.77,2025,10,October,4,Tuesday
TXN0001431,CUST00398,CAT02,2025-10-09,130.04,GBP,EE,Card Payment,130.04,2025,10,October,4,Thursday
TXN0009569,CUST00115,CAT10,2025-04-19,250.61,GBP,Misc,Online Banking,250.61,2025,4,April,2,Saturday
TXN0005181,CUST00227,CAT02,2025-02-23,115.35,GBP,Virgin Media,ATM,115.35,2025,2,February,1,Sunday
TXN0000048,CUST00408,CAT05,2025-11-14,430.45,GBP,easyJet,Mobile App,430.45,2025,11,November,4,Friday
TXN0001003,CUST00271,CAT04,2025-01-05,53.01,GBP,Cineworld,Card Payment,53.01,2025,1,January,1,Sunday
TXN0007220,CUST00329,CAT02,2026-01-05,230.7,GBP,Virgin Media,Online Banking,230.7,2026,1,January,1,Monday
TXN0002617,CUST00416,CAT09,2025-11-01,57.23,GBP,Specsavers,Card Payment,57.23,2025,11,November,4,Saturday
TXN0010558,CUST00256,CAT07,2026-03-07,43.62,GBP,Amazon Prime,Online Banking,43.62,2026,3,March,1,Saturday
TXN0005145,CUST00356,CAT09,2026-02-07,63.93,GBP,Superdrug,Mobile App,63.93,2026,2,February,1,Saturday
TXN0003828,CUST00331,CAT01,2025-06-16,60.45,GBP,Tesco,Card Payment,60.45,2025,6,June,2,Monday
TXN0000222,CUST00283,CAT07,2025-10-21,30.57,GBP,Amazon Prime,Mobile App,30.57,2025,10,October,4,Tuesday
TXN0000534,CUST00198,CAT05,2026-06-14,457.68,GBP,easyJet,ATM,457.68,2026,6,June,2,Sunday
TXN0003955,CUST00319,CAT05,2025-02-04,208.24,GBP,easyJet,Card Payment,208.24,2025,2,February,1,Tuesday
TXN0009659,CUST00353,CAT07,2026-04-19,33.88,GBP,LinkedIn Premium,Mobile App,33.88,2026,4,April,2,Sunday
TXN0003234,CUST00487,CAT04,2025-03-22,8.18,GBP,Netflix,Card Payment,8.18,2025,3,March,1,Saturday
TXN0000612,CUST00295,CAT01,2025-03-16,96.93,GBP,ASDA,Mobile App,96.93,2025,3,March,1,Sunday
TXN0002520,CUST00073,CAT01,2026-02-13,88.11,GBP,Sainsbury's,Card Payment,88.11,2026,2,February,1,Friday
TXN0002341,CUST00493,CAT02,2025-10-24,195.26,GBP,British Gas,Card Payment,195.26,2025,10,October,4,Friday
TXN0000102,CUST00018,CAT03,2026-01-06,52.73,GBP,Deliveroo,Mobile App,52.73,2026,1,January,1,Tuesday
TXN0011108,CUST00350,CAT01,2025-01-27,66.22,GBP,Sainsbury's,Online Banking,66.22,2025,1,January,1,Monday
TXN0008269,CUST00386,CAT05,2026-03-29,500.85,GBP,Airbnb,Branch,500.85,2026,3,March,1,Sunday
TXN0009749,CUST00256,CAT08,2025-02-17,24.05,GBP,ASOS,Mobile App,24.05,2025,2,February,1,Monday
TXN0010640,CUST00123,CAT08,2025-01-12,113.56,GBP,John Lewis,Mobile App,113.56,2025,1,January,1,Sunday
TXN0011340,CUST00402,CAT08,2025-06-17,167.37,GBP,Amazon,Mobile App,167.37,2025,6,June,2,Tuesday
TXN0010470,CUST00316,CAT02,2025-11-25,145.29,GBP,Virgin Media,Online Banking,145.29,2025,11,November,4,Tuesday
TXN0004711,CUST00465,CAT02,2026-06-21,122.17,GBP,British Gas,Mobile App,122.17,2026,6,June,2,Sunday
TXN0007968,CUST00115,CAT09,2025-04-03,9.76,GBP,Boots,Mobile App,9.76,2025,4,April,2,Thursday
TXN0002689,CUST00442,CAT01,2025-03-25,61.68,GBP,Tesco,Mobile App,61.68,2025,3,March,1,Tuesday
TXN0003974,CUST00310,CAT02,2025-12-19,186.08,GBP,Virgin Media,Card Payment,186.08,2025,12,December,4,Friday
TXN0003007,CUST00175,CAT03,2026-06-08,72.96,GBP,Just Eat,Mobile App,72.96,2026,6,June,2,Monday
TXN0003298,CUST00281,CAT08,2025-01-01,38.9,GBP,ASOS,Card Payment,38.9,2025,1,January,1,Wednesday
TXN0011074,CUST00398,CAT03,2025-06-28,8.42,GBP,Deliveroo,Online Banking,8.42,2025,6,June,2,Saturday
TXN0007365,CUST00019,CAT01,2025-03-22,60.22,GBP,Tesco,Mobile App,60.22,2025,3,March,1,Saturday
TXN0010392,CUST00187,CAT01,2025-09-05,67.29,GBP,Aldi,Online Banking,67.29,2025,9,September,3,Friday
TXN0005279,CUST00060,CAT06,2026-03-22,94.11,GBP,Uber,Card Payment,94.11,2026,3,March,1,Sunday
TXN0002484,CUST00415,CAT08,2025-08-15,68.03,GBP,Amazon,Mobile App,68.03,2025,8,August,3,Friday
TXN0003859,CUST00102,CAT09,2025-01-13,63.47,GBP,Local Pharmacy,ATM,63.47,2025,1,January,1,Monday
TXN0001278,CUST00099,CAT09,2026-03-16,148.07,GBP,Local Pharmacy,ATM,148.07,2026,3,March,1,Monday
TXN0006978,CUST00346,CAT06,2026-06-18,83.14,GBP,TfL,Mobile App,83.14,2026,6,June,2,Thursday
TXN0006926,CUST00463,CAT08,2025-01-03,25.43,GBP,Amazon,ATM,25.43,2025,1,January,1,Friday
TXN0003112,CUST00172,CAT09,2025-09-28,40.09,GBP,Specsavers,Mobile App,40.09,2025,9,September,3,Sunday
TXN0005749,CUST00077,CAT03,2025-05-31,78.92,GBP,Deliveroo,Mobile App,78.92,2025,5,May,2,Saturday
TXN0006940,CUST00077,CAT06,2025-06-12,32.38,GBP,National Rail,Online Banking,32.38,2025,6,June,2,Thursday
TXN0006785,CUST00203,CAT08,2025-07-27,294.4,GBP,John Lewis,Mobile App,294.4,2025,7,July,3,Sunday
TXN0010095,CUST00176,CAT04,2025-07-14,50.54,GBP,PlayStation Store,Mobile App,50.54,2025,7,July,3,Monday
TXN0005949,CUST00222,CAT07,2025-05-19,35.61,GBP,Apple,ATM,35.61,2025,5,May,2,Monday
TXN0006342,CUST00281,CAT10,2026-02-16,324.39,GBP,Bank Transfer,Online Banking,324.39,2026,2,February,1,Monday
TXN0002319,CUST00321,CAT09,2026-05-23,66.17,GBP,Superdrug,Online Banking,66.17,2026,5,May,2,Saturday
TXN0001093,CUST00134,CAT03,2026-04-25,50.58,GBP,Costa Coffee,Online Banking,50.58,2026,4,April,2,Saturday
TXN0010906,CUST00152,CAT08,2026-05-09,170.59,GBP,Amazon,Online Banking,170.59,2026,5,May,2,Saturday
